Tract,CountyFips,BldgSchemesId,Tract6,TractArea,Length,NumAggrBocks,CenLat,CenLongit,ESRI_OID,Tract_1,f10yr,f20yr,f50yr,f100yr,f200yr,f500yr,f1000yr
37031970801,37031,NC1,970801,29.5641575,114.0961685,102,34.767913999999998,-77.109470999999999,772,37031970801,68.0999985,82.0999985,100.6999969,110.4000015,117.6999969,126.5999985,132.1000061
37031970802,37031,NC1,970802,8.6956434,70.8763657,118,34.699547000000003,-77.086550000000003,966,37031970802,70.0999985,84.0000000,102.4000015,112.3000031,119.8000031,128.6000061,134.0000000
37031970902,37031,NC1,970902,4.4369440,60.1885338,86,34.669877999999997,-77.038352000000003,820,37031970902,71.8000031,85.8000031,104.1999969,114.4000015,121.8000031,130.8000031,136.6000061
37031970903,37031,NC1,970903,5.8601174,80.9856873,122,34.701104999999998,-76.973911999999999,158,37031970903,73.9000015,88.1999969,107.0999985,117.5000000,125.3000031,134.3000031,140.8000031
37031971001,37031,NC1,971001,1.9448805,28.4013195,44,34.691004999999997,-76.890861999999998,100,37031971001,72.6999969,86.6999969,105.3000031,115.3000031,122.5999985,131.3000031,138.1000061
37031971102,37031,NC1,971102,4.7525277,39.0654259,35,34.702820000000003,-76.721487999999994,188,37031971102,74.5000000,88.1999969,106.1999969,115.3000031,122.9000015,131.6999969,137.8000031
37033930100,37033,NC1,930100,141.3701172,379.8032532,156,36.495561000000002,-79.224681000000004,211,37033930100,36.0999985,47.2000008,61.7999992,70.0999985,77.5999985,86.3000031,92.5000000
37033930400,37033,NC1,930400,125.7565460,303.1021729,49,36.425190999999998,-79.454487999999998,104,37033930400,35.5000000,46.5999985,61.2000008,69.5999985,77.0999985,86.1999969,92.5000000
37033930600,37033,NC1,930600,328.0834961,854.5382080,236,36.307802000000002,-79.250041999999993,965,37033930600,37.7999992,48.7000008,63.0000000,71.5999985,79.1999969,87.6999969,94.0999985
37037020103,37037,NC1,020103,28.5757198,176.3060608,40,35.842042999999997,-79.053972000000002,54,37037020103,43.2999992,54.2000008,68.5999985,76.9000015,84.6999969,94.0999985,99.4000015
37037020105,37037,NC1,020105,22.6721230,146.9362946,64,35.840544000000001,-79.111872000000005,107,37037020105,43.0000000,53.9000015,68.1999969,76.5999985,84.8000031,94.0999985,99.0999985
37037020200,37037,NC1,020200,416.1366577,1153.6253662,335,35.782870000000003,-79.345708000000002,157,37037020200,42.0999985,53.0000000,67.3000031,76.0999985,83.9000015,93.5999985,100.0000000
37037020401,37037,NC1,020401,18.4298725,135.9160919,178,35.712592000000001,-79.464044000000001,363,37037020401,42.0000000,52.9000015,67.4000015,75.9000015,83.8000031,93.0999985,101.5999985
37037020402,37037,NC1,020402,26.8272648,177.2853851,143,35.750833999999998,-79.465270000000004,489,37037020402,41.5999985,52.5000000,67.0000000,75.5999985,83.3000031,92.8000031,101.3000031
37037020500,37037,NC1,020500,213.4097900,558.8275757,182,35.591275000000003,-79.479977000000005,613,37037020500,42.9000015,53.9000015,68.5000000,76.8000031,84.6999969,94.6999969,103.0000000
37037020701,37037,NC1,020701,77.7583084,225.5603333,116,35.846446999999998,-78.963013000000004,95,37037020701,43.9000015,54.7999992,69.0999985,77.5999985,85.0000000,94.5000000,100.0999985
37037020800,37037,NC1,020800,196.2343903,706.1752930,313,35.714343999999997,-79.147441999999998,458,37037020800,44.0000000,54.9000015,69.3000031,77.9000015,85.8000031,95.3000031,100.9000015
37041930101,37041,NC1,930101,24.0498600,178.9239349,192,36.048150000000000,-76.643142999999995,815,37041930101,59.0999985,70.6999969,86.0999985,93.8000031,100.5999985,108.8000031,115.5999985
37041930102,37041,NC1,930102,112.8738556,313.4792786,105,36.050438000000000,-76.503270000000001,180,37041930102,59.7999992,71.4000015,86.8000031,94.5000000,101.3000031,109.6999969,115.5000000
37047930100,37047,NC1,930100,157.2200470,566.0065918,341,34.329376000000003,-78.261872999999994,228,37047930100,63.5000000,79.3000031,100.0999985,110.1999969,119.3000031,129.8000031,134.8000031
37047930200,37047,NC1,930200,254.3317871,653.0362549,299,34.276767999999997,-78.363230999999999,268,37047930200,63.4000015,79.0999985,99.9000015,110.3000031,119.4000015,130.3000031,136.1999969
37047930300,37047,NC1,930300,168.9268341,419.3989868,167,34.328648000000001,-78.514595999999997,119,37047930300,61.7000008,77.1999969,97.6999969,107.5999985,116.5000000,127.5999985,133.8999939
37047930500,37047,NC1,930500,273.7648315,837.3408813,185,34.395212999999998,-78.855585000000005,485,37047930500,58.0000000,72.8000031,92.3000031,102.0999985,110.5999985,120.8000031,126.5000000
37047930700,37047,NC1,930700,109.4494858,542.5661621,275,34.317410000000002,-78.829885000000004,87,37047930700,59.0000000,74.0000000,93.9000015,103.8000031,112.6999969,122.6999969,129.8000031
37047930800,37047,NC1,930800,69.0756073,364.5235901,111,34.380037000000002,-78.730695999999995,691,37047930800,59.2999992,74.3000031,94.0999985,103.6999969,112.6999969,122.5999985,129.6000061
37047930900,37047,NC1,930900,37.3820915,234.3442078,216,34.315973999999997,-78.739176999999998,123,37047930900,59.9000015,75.0999985,95.0999985,105.0000000,114.1999969,124.5999985,131.1000061
37047931000,37047,NC1,931000,94.2759857,402.4411316,180,34.266762000000000,-78.716386999999997,864,37047931000,60.4000015,75.8000031,96.0999985,106.0999985,115.5000000,126.5000000,132.8999939
37047931100,37047,NC1,931100,138.7416077,509.4888611,103,34.182001000000000,-78.762116000000006,914,37047931100,60.7999992,76.3000031,96.6999969,107.1999969,116.3000031,127.6999969,134.8000031
37047931300,37047,NC1,931300,550.6466675,1181.0051270,319,34.115957999999999,-78.602565999999996,249,37047931300,62.5999985,78.4000015,99.3000031,109.9000015,119.1999969,131.0000000,138.1999969
37049960101,37049,NC1,960101,44.1458054,133.6611633,136,35.096105999999999,-76.979173000000003,740,37049960101,65.8000031,79.8000031,98.4000015,107.0000000,114.0999985,122.5999985,127.0000000
37049960401,37049,NC1,960401,48.5352783,220.6455688,119,35.109589000000000,-77.161512999999999,327,37049960401,64.1999969,78.1999969,96.5999985,105.4000015,112.3000031,120.8000031,125.5000000
37049960402,37049,NC1,960402,9.4613400,126.8333511,123,35.091394000000001,-77.092025000000007,590,37049960402,64.8000031,78.8000031,97.1999969,106.3000031,113.3000031,121.5000000,126.1999969
37049960500,37049,NC1,960500,49.3925247,233.5683594,173,35.143203000000000,-77.120126999999997,213,37049960500,64.0999985,77.9000015,96.1999969,105.0000000,111.9000015,120.0999985,124.5999985
37049960700,37049,NC1,960700,2.2624214,72.4574280,86,35.105030999999997,-77.067254000000005,34,37049960700,64.8000031,78.8000031,97.1999969,106.1999969,113.0999985,121.6999969,126.0999985
37049960900,37049,NC1,960900,2.0174255,39.4708214,78,35.108815000000000,-77.038674999999998,757,37049960900,65.0000000,79.0000000,97.4000015,106.4000015,113.1999969,121.6999969,125.9000015
37049961001,37049,NC1,961001,151.5139618,474.1829224,312,35.003065999999997,-77.054078000000004,685,37049961001,66.0000000,80.1999969,98.9000015,108.3000031,115.4000015,124.1999969,129.1999969
37049961202,37049,NC1,961202,31.3072796,133.9370880,167,34.926338999999999,-76.870703000000006,303,37049961202,68.9000015,83.0000000,101.5999985,111.3000031,118.3000031,127.4000015,133.6000061
37049961302,37049,NC1,961302,35.4362259,105.8671188,91,34.860818000000002,-76.841938999999996,615,37049961302,69.0999985,82.9000015,101.0999985,110.8000031,117.6999969,126.0999985,132.8999939
37051000500,37051,NC1,000500,4.4000406,63.4627686,144,35.025162999999999,-78.901219999999995,361,37051000500,52.0000000,64.3000031,80.5999985,89.5000000,96.8000031,106.5000000,112.9000015
37051000701,37051,NC1,000701,6.3905635,82.5359268,97,35.052731999999999,-78.935038000000006,495,37051000701,51.4000015,63.5999985,79.8000031,88.6999969,95.9000015,105.5999985,112.4000015
37051000702,37051,NC1,000702,3.6437254,46.6267166,55,35.046734000000001,-78.909419000000000,747,37051000702,51.7000008,64.0000000,80.1999969,89.0999985,96.4000015,106.0000000,112.5000000
37051000900,37051,NC1,000900,4.7107415,71.5570526,114,35.072181000000000,-78.914141000000001,730,37051000900,51.4000015,63.5999985,79.6999969,88.5000000,95.6999969,105.4000015,111.8000031
37051001200,37051,NC1,001200,7.8016491,71.5958176,78,35.092333000000004,-78.881434999999996,762,37051001200,51.5000000,63.7000008,79.8000031,88.4000015,95.6999969,105.3000031,112.0999985
37051001400,37051,NC1,001400,69.1622772,389.2053223,258,35.016610999999997,-78.818314999999998,841,37051001400,52.7999992,65.1999969,81.5999985,90.6999969,97.8000031,107.3000031,113.5999985
37051001500,37051,NC1,001500,39.8191299,209.7886353,176,34.990465999999998,-78.876358999999994,741,37051001500,52.5000000,64.9000015,81.4000015,90.5000000,97.5999985,107.0000000,113.8000031
37051001603,37051,NC1,001603,7.7999597,76.2603302,80,35.001021999999999,-78.922954000000004,183,37051001603,52.0000000,64.4000015,80.6999969,89.8000031,97.0000000,106.5000000,113.9000015
37051001604,37051,NC1,001604,7.4786429,103.5009384,97,34.992778999999999,-78.913420000000002,763,37051001604,52.2000008,64.5999985,81.0000000,90.0999985,97.4000015,106.6999969,114.0000000
37051001700,37051,NC1,001700,8.5427847,105.7086868,149,35.008657999999997,-78.942376999999993,394,37051001700,51.7999992,64.0999985,80.4000015,89.5999985,96.6999969,106.0999985,113.5000000
37051001800,37051,NC1,001800,3.9846056,48.2855339,93,35.035260999999998,-78.941260999999997,865,37051001800,51.5000000,63.7999992,80.0000000,89.0000000,96.3000031,105.8000031,112.8000031
37051001901,37051,NC1,001901,3.5771558,42.4659958,43,34.998524000000003,-78.966441000000003,894,37051001901,51.5999985,64.0000000,80.4000015,89.5000000,96.5999985,106.0999985,114.0999985
37051001902,37051,NC1,001902,3.9484518,55.8588829,81,35.024295000000002,-78.956986000000001,671,37051001902,51.5000000,63.7999992,80.0000000,89.0999985,96.1999969,105.6999969,113.3000031
37051001903,37051,NC1,001903,4.2426419,61.4308128,85,35.025391999999997,-78.968266000000000,467,37051001903,51.4000015,63.7000008,79.9000015,89.0000000,96.0999985,105.5000000,113.5000000
37051002002,37051,NC1,002002,3.5916281,54.2670326,67,35.050482000000002,-78.962913000000000,748,37051002002,51.2000008,63.4000015,79.5999985,88.5999985,95.9000015,105.3000031,112.6999969
37051002100,37051,NC1,002100,6.0020018,75.1566162,67,35.071429999999999,-78.936937000000000,383,37051002100,51.2000008,63.4000015,79.5000000,88.4000015,95.6999969,105.3000031,112.0000000
37051002200,37051,NC1,002200,5.2639790,53.5854034,59,35.096302000000001,-78.964758000000003,37,37051002200,50.7999992,62.9000015,78.9000015,87.5999985,95.0000000,104.6999969,111.3000031
37051002402,37051,NC1,002402,4.7470293,40.7378807,52,35.108548999999996,-78.919261000000006,846,37051002402,51.0000000,63.0999985,79.0999985,87.9000015,95.0999985,104.6999969,111.3000031
37051002501,37051,NC1,002501,7.7176442,98.4259567,121,35.114663000000000,-78.896316999999996,155,37051002501,51.2000008,63.2999992,79.1999969,87.9000015,95.1999969,104.8000031,111.3000031
37051002502,37051,NC1,002502,11.8678808,90.6341782,190,35.127645999999999,-78.865498000000002,780,37051002502,51.2999992,63.4000015,79.5000000,88.0999985,95.1999969,104.6999969,111.5000000
37051002503,37051,NC1,002503,4.4560843,59.6933174,72,35.135922000000001,-78.884710999999996,106,37051002503,51.0999985,63.2000008,79.0999985,87.6999969,94.8000031,104.4000015,111.0999985
37051002600,37051,NC1,002600,146.9675751,521.2568359,281,35.153908999999999,-78.770236999999995,332,37051002600,51.7999992,63.9000015,80.0000000,88.9000015,95.9000015,104.9000015,112.0999985
37051002700,37051,NC1,002700,160.4013824,636.1248169,209,35.117296000000003,-78.702561000000003,189,37051002700,52.7000008,65.0000000,81.3000031,89.9000015,97.0000000,106.0000000,112.5000000
37051002900,37051,NC1,002900,304.6911011,537.7024536,127,34.898482999999999,-78.677218999999994,874,37051002900,54.9000015,68.0000000,85.3000031,94.3000031,101.5999985,110.5999985,116.3000031
37051003002,37051,NC1,003002,58.5339737,190.5560913,56,34.922210999999997,-78.822895000000003,369,37051003002,53.5999985,66.3000031,83.1999969,92.3000031,99.5999985,109.0999985,115.8000031
37051003102,37051,NC1,003102,15.0933695,97.9107513,81,34.962246000000000,-79.023185999999995,271,37051003102,51.5000000,63.9000015,80.1999969,89.5999985,96.6999969,105.6999969,114.1999969
37051003103,37051,NC1,003103,9.6334095,82.3649673,116,34.962814999999999,-78.985654999999994,434,37051003103,51.7999992,64.1999969,80.6999969,90.0000000,97.0999985,106.3000031,114.3000031
37051003201,37051,NC1,003201,32.0735397,237.8717194,172,35.001885000000001,-79.037998999999999,333,37051003201,51.0999985,63.2999992,79.5000000,88.5999985,96.0000000,105.1999969,113.1999969
37051003203,37051,NC1,003203,4.9586406,59.1026497,78,35.026547999999998,-78.979375000000005,764,37051003203,51.2999992,63.5999985,79.8000031,88.9000015,96.0999985,105.4000015,113.3000031
37051003205,37051,NC1,003205,6.9346600,83.5824203,62,35.027489000000003,-79.013865999999993,934,37051003205,51.0000000,63.2000008,79.4000015,88.5000000,95.8000031,104.9000015,112.9000015
37051003304,37051,NC1,003304,5.2088985,68.6800690,84,35.092233999999998,-78.980947000000000,236,37051003304,50.7000008,62.7999992,78.9000015,87.5999985,95.0000000,104.5000000,111.8000031
37051003305,37051,NC1,003305,7.7020054,85.8161774,69,35.088006999999998,-79.002880000000005,900,37051003305,50.5999985,62.7000008,78.5999985,87.5000000,94.8000031,104.4000015,111.9000015
37051003309,37051,NC1,003309,4.5690236,65.7420044,75,35.072718000000002,-78.995838000000006,64,37051003309,50.7000008,62.9000015,79.0000000,87.8000031,95.1999969,104.5999985,112.3000031
37051003312,37051,NC1,003312,4.7451205,64.4288177,76,35.065299000000003,-79.057434999999998,334,37051003312,50.4000015,62.5000000,78.4000015,87.3000031,94.6999969,104.0000000,112.3000031
37051003313,37051,NC1,003313,6.4650192,69.7502060,43,35.048248000000001,-79.074243999999993,263,37051003313,50.4000015,62.5000000,78.5000000,87.5000000,94.9000015,104.1999969,112.0000000
37051003314,37051,NC1,003314,7.4984384,81.0911942,67,35.047536000000001,-79.048584000000005,496,37051003314,50.5999985,62.7000008,78.8000031,87.6999969,95.0999985,104.3000031,112.3000031
37051003401,37051,NC1,003401,11.7046070,74.9516373,114,35.174033999999999,-79.006924999999995,811,37051003401,49.7999992,61.7000008,77.5000000,86.0000000,93.3000031,103.4000015,110.3000031
37051003402,37051,NC1,003402,6.3505149,33.8346024,36,35.149895999999998,-79.036151000000004,451,37051003402,49.7999992,61.7000008,77.4000015,86.1999969,93.5999985,103.4000015,110.0999985
37051003403,37051,NC1,003403,2.9472487,33.9407120,30,35.141015000000003,-79.017578999999998,256,37051003403,50.0000000,62.0000000,77.8000031,86.5000000,93.8000031,103.5999985,110.4000015
37051003404,37051,NC1,003404,5.1965938,28.3390083,30,35.124764999999996,-79.015415000000004,5,37051003404,50.2000008,62.2000008,78.0999985,86.8000031,94.0999985,103.8000031,110.9000015
37051003406,37051,NC1,003406,5.9277835,56.2536507,110,35.148046999999998,-78.991821000000002,881,37051003406,50.0999985,62.0999985,77.9000015,86.5999985,93.9000015,103.6999969,110.6999969
37051003407,37051,NC1,003407,7.3173280,39.4170685,31,35.121915999999999,-78.982634000000004,655,37051003407,50.4000015,62.4000015,78.3000031,87.0999985,94.5000000,104.0999985,111.0999985
37051003408,37051,NC1,003408,8.9035892,116.3887329,122,35.135235000000002,-78.963858999999999,512,37051003408,50.4000015,62.4000015,78.3000031,86.9000015,94.3000031,104.0000000,110.6999969
37051003500,37051,NC1,003500,5.9519243,84.2503204,129,35.173726000000002,-78.977279999999993,643,37051003500,50.0000000,61.9000015,77.5999985,86.1999969,93.5999985,103.4000015,109.5999985
37051003600,37051,NC1,003600,31.6303768,167.3362427,186,35.209342999999997,-78.983930000000001,170,37051003600,49.7000008,61.5000000,77.0999985,85.5000000,92.9000015,102.8000031,109.0999985
37051003700,37051,NC1,003700,165.5035706,439.9727478,155,35.209885999999997,-78.810884000000001,563,37051003700,51.0000000,63.0000000,78.8000031,87.5000000,94.5000000,103.9000015,111.0000000
37051980100,37051,NC1,980100,92.8224106,137.1583252,69,35.116571999999998,-79.060167000000007,272,37051980100,49.9000015,61.7999992,77.5999985,86.4000015,93.9000015,103.4000015,111.0999985
37053110101,37053,NC1,110101,70.6350479,263.0862122,208,36.331206000000002,-75.851202999999998,852,37053110101,65.6999969,77.9000015,94.0000000,103.3000031,111.0000000,120.9000015,127.0999985
37053110102,37053,NC1,110102,44.6649857,118.6859818,38,36.505980999999998,-75.958335000000005,205,37053110102,60.5000000,72.3000031,88.0000000,96.9000015,104.3000031,113.3000031,118.5999985
37053110200,37053,NC1,110200,197.1085358,397.2922363,149,36.504983000000003,-76.155709999999999,974,37053110200,57.5000000,69.1999969,84.5999985,92.9000015,100.0000000,108.5999985,114.0000000
37053110402,37053,NC1,110402,101.8988953,299.5586243,69,36.134359000000003,-75.852520999999996,62,37053110402,65.0999985,77.0000000,92.8000031,101.6999969,108.5000000,117.6999969,123.5000000
37055970102,37055,NC1,970102,21.1392097,166.8003082,104,36.045234999999998,-75.735527000000005,58,37055970102,68.0999985,80.3000031,96.4000015,105.6999969,112.5000000,121.6999969,128.3999939
37055970200,37055,NC1,970200,7.2173409,113.8497620,161,36.033704000000000,-75.682554999999994,561,37055970200,68.4000015,80.5999985,96.6999969,105.9000015,113.3000031,121.6999969,128.6000061
37055970300,37055,NC1,970300,17.6838226,168.6325073,200,36.004327000000004,-75.723979000000000,592,37055970300,69.3000031,81.5999985,97.9000015,107.3000031,114.4000015,123.1999969,130.1999969
37055970602,37055,NC1,970602,28.8940449,84.1916504,52,35.840187000000000,-75.641656999999995,862,37055970602,70.3000031,82.4000015,98.5000000,107.6999969,114.8000031,123.9000015,129.3999939
37057060201,37057,NC1,060201,46.6812592,286.2693787,84,35.967410999999998,-80.174118000000007,27,37057060201,35.0999985,46.4000015,61.2999992,69.6999969,77.5999985,88.8000031,96.8000031
37057060203,37057,NC1,060203,38.1901665,323.8218689,167,35.948647000000001,-80.227891999999997,30,37057060203,34.9000015,46.2000008,61.0999985,69.5000000,77.5999985,88.9000015,96.1999969
37057060301,37057,NC1,060301,19.9455528,156.8846283,61,35.965879000000001,-80.273848999999998,917,37057060301,34.5000000,45.7999992,60.7000008,69.0999985,77.1999969,88.3000031,95.3000031
37057060302,37057,NC1,060302,15.6956787,118.2273788,46,35.980738000000002,-80.304497999999995,722,37057060302,34.2000008,45.5000000,60.4000015,68.9000015,76.9000015,88.0999985,95.0000000
37057060303,37057,NC1,060303,50.7572861,260.6526489,91,35.937685000000002,-80.347836000000001,41,37057060303,34.2000008,45.5000000,60.4000015,68.9000015,76.9000015,88.1999969,94.8000031
37057060304,37057,NC1,060304,34.7430573,211.5254211,84,35.915571000000000,-80.299976999999998,773,37057060304,34.7000008,46.0000000,60.9000015,69.4000015,77.5000000,88.6999969,95.3000031
37057060500,37057,NC1,060500,76.1422119,496.0715637,196,35.888103000000001,-80.140422999999998,250,37057060500,36.0000000,47.2000008,61.9000015,70.3000031,78.5999985,89.5999985,97.4000015
37057060602,37057,NC1,060602,13.3878450,108.6720657,88,35.942225999999998,-80.058563000000007,536,37057060602,36.0999985,47.4000015,62.2999992,70.4000015,78.5000000,89.3000031,96.9000015
37057060700,37057,NC1,060700,6.6453590,110.9073868,149,35.898648999999999,-80.072344000000001,88,37057060700,36.4000015,47.5999985,62.4000015,70.6999969,78.8000031,90.0000000,97.4000015
37057060800,37057,NC1,060800,6.7061625,101.3802948,136,35.885339000000002,-80.106136000000006,163,37057060800,36.2999992,47.5000000,62.2000008,70.5999985,78.6999969,89.9000015,97.3000031
37057061000,37057,NC1,061000,8.1235361,91.2020950,135,35.882404999999999,-80.060796999999994,793,37057061000,36.5999985,47.7999992,62.5000000,70.9000015,78.9000015,90.0999985,97.5999985
37057061100,37057,NC1,061100,31.6006794,297.6195068,214,35.836067000000000,-80.080460000000002,477,37057061100,36.9000015,48.0000000,62.7000008,71.0999985,79.3000031,90.5000000,98.0000000
37057061202,37057,NC1,061202,22.4110928,154.4408112,89,35.862245000000001,-80.295354000000003,149,37057061202,35.2000008,46.4000015,61.2999992,69.8000031,77.9000015,89.1999969,95.9000015
37057061300,37057,NC1,061300,2.8280621,76.8668594,120,35.829203999999997,-80.258511999999996,144,37057061300,35.7000008,46.9000015,61.7000008,70.1999969,78.3000031,89.9000015,96.3000031
37057061400,37057,NC1,061400,5.8226056,71.7613373,151,35.819927999999997,-80.238791000000006,242,37057061400,35.9000015,47.0999985,61.9000015,70.3000031,78.4000015,90.0000000,96.5999985
37057061500,37057,NC1,061500,14.5010767,175.2575073,241,35.797649999999997,-80.261031000000003,795,37057061500,36.0000000,47.2000008,61.9000015,70.4000015,78.5000000,90.0000000,96.4000015
37057061804,37057,NC1,061804,92.6856155,515.7226562,244,35.711283999999999,-80.285101999999995,381,37057061804,36.5999985,47.7000008,62.2999992,70.9000015,79.0000000,90.4000015,97.3000031
37057061901,37057,NC1,061901,57.8783836,379.7078857,188,35.799562000000002,-80.125557999999998,273,37057061901,36.7999992,48.0000000,62.7000008,71.0000000,79.5000000,90.5000000,97.9000015
37057062001,37057,NC1,062001,217.3803864,749.9415894,393,35.611763000000003,-80.160995999999997,498,37057062001,38.0999985,49.0999985,63.7000008,72.3000031,80.6999969,92.1999969,99.0000000
37057062002,37057,NC1,062002,83.5099564,423.3277283,316,35.606368000000003,-80.113198999999994,749,37057062002,38.5000000,49.5000000,64.0999985,72.9000015,81.1999969,92.0999985,99.5999985
37059080200,37059,NC1,080200,99.4122467,344.5100098,96,36.013246000000002,-80.521349000000001,887,37059080200,32.5000000,43.7999992,58.7999992,67.5999985,75.1999969,85.5999985,93.5999985
37059080300,37059,NC1,080300,70.6406784,345.7416992,219,35.965097999999998,-80.464690000000004,861,37059080300,33.2999992,44.5999985,59.5000000,68.0999985,75.9000015,86.9000015,94.1999969
37059080400,37059,NC1,080400,117.8346558,326.4377136,135,35.889088999999998,-80.433100999999994,23,37059080400,34.0999985,45.2999992,60.2000008,68.9000015,76.6999969,87.6999969,95.1999969
37059080500,37059,NC1,080500,33.0475845,133.2881775,105,35.902335999999998,-80.531129000000007,711,37059080500,33.4000015,44.7000008,59.5999985,68.1999969,76.0000000,86.5999985,94.3000031
37061090100,37061,NC1,090100,335.9174805,1010.4503784,320,35.105052000000001,-77.901047000000005,783,37061090100,59.0000000,72.4000015,90.0999985,98.0999985,105.6999969,114.6999969,120.3000031
37061090300,37061,NC1,090300,125.3861237,595.5228882,376,35.001640000000002,-78.093452999999997,287,37061090300,58.5000000,72.0999985,90.0999985,98.5999985,105.8000031,113.9000015,120.5000000
37061090400,37061,NC1,090400,317.6692810,1060.6623535,380,34.947920000000003,-77.932806999999997,413,37061090400,60.0999985,74.1999969,92.8000031,101.1999969,108.4000015,117.6999969,123.0999985
37061090501,37061,NC1,090501,208.7313690,589.6170654,286,34.980569000000003,-77.771189000000007,356,37061090501,61.2000008,75.1999969,93.6999969,102.3000031,109.6999969,118.3000031,123.3000031
37061090701,37061,NC1,090701,134.8404388,451.2630310,250,34.816772999999998,-77.901932000000002,49,37061090701,61.5999985,76.1999969,95.5999985,104.0000000,111.5999985,120.5999985,126.0999985
37061090702,37061,NC1,090702,64.1296310,360.7751770,439,34.759981000000003,-77.995771000000005,699,37061090702,61.5000000,76.1999969,95.5999985,104.4000015,111.8000031,121.0000000,126.5999985
37061090801,37061,NC1,090801,153.1163330,523.3072510,259,34.879455999999998,-78.094656000000001,387,37061090801,59.5999985,73.8000031,92.5000000,101.0999985,108.1999969,116.8000031,123.5000000
37063000101,37063,NC1,000101,3.4078307,44.5011787,56,36.024433999999999,-78.883628000000002,399,37063000101,42.7999992,53.5000000,67.6999969,76.0999985,83.4000015,92.8000031,98.5000000
37063000102,37063,NC1,000102,4.0152283,60.9360580,69,36.032082000000003,-78.898111000000000,681,37063000102,42.5999985,53.2999992,67.5000000,76.0000000,83.3000031,92.8000031,98.4000015
37063000200,37063,NC1,000200,3.0213528,60.9582748,78,36.008921000000001,-78.885386999999994,770,37063000200,42.9000015,53.7000008,67.9000015,76.1999969,83.5999985,92.9000015,98.4000015
37063000401,37063,NC1,000401,3.4059432,72.2428436,79,36.022201000000003,-78.931488999999999,849,37063000401,42.5000000,53.2999992,67.5000000,75.9000015,83.3000031,92.5999985,98.1999969
37063000500,37063,NC1,000500,2.2398477,47.9935303,72,35.998209000000003,-78.921345000000002,240,37063000500,42.7999992,53.5999985,67.8000031,76.1999969,83.5000000,92.6999969,98.4000015
37063000600,37063,NC1,000600,7.1899734,77.3822403,76,35.984285999999997,-78.938168000000005,765,37063000600,42.7999992,53.5999985,67.8000031,76.1999969,83.5999985,92.8000031,98.5000000
37063001001,37063,NC1,001001,2.2869899,41.4888802,79,35.985055000000003,-78.876980000000003,424,37063001001,43.2000008,54.0000000,68.1999969,76.4000015,83.8000031,93.1999969,98.5999985
37063001002,37063,NC1,001002,3.3488081,54.8561745,77,35.995612000000001,-78.869817999999995,631,37063001002,43.0999985,53.9000015,68.0999985,76.3000031,83.6999969,93.0999985,98.6999969
37063001301,37063,NC1,001301,0.7307025,17.6883659,33,35.980004000000001,-78.899105000000006,517,37063001301,43.0999985,53.9000015,68.0999985,76.4000015,83.8000031,93.3000031,98.8000031
37063001303,37063,NC1,001303,1.4988129,28.7618084,44,35.972864999999999,-78.901177000000004,719,37063001303,43.0999985,53.9000015,68.0999985,76.5000000,83.9000015,93.1999969,98.8000031
37063001400,37063,NC1,001400,1.8964356,42.5007324,59,35.976615000000002,-78.885829999999999,14,37063001400,43.2000008,54.0000000,68.1999969,76.5000000,83.9000015,93.1999969,98.5999985
37063001501,37063,NC1,001501,2.7396953,23.7802124,15,36.003610999999999,-78.938800000000001,521,37063001501,42.5999985,53.4000015,67.5999985,76.0000000,83.4000015,92.4000015,98.3000031
37063001503,37063,NC1,001503,0.4195096,4.8225360,2,36.006844000000001,-78.915668999999994,97,37063001503,42.7000008,53.5000000,67.6999969,76.0999985,83.5000000,92.8000031,98.4000015
37063001603,37063,NC1,001603,25.8940983,217.9744873,111,36.131442999999997,-78.919940999999994,355,37063001603,41.5000000,52.2999992,66.5000000,74.9000015,82.3000031,91.4000015,97.1999969
37063001604,37063,NC1,001604,24.5821209,210.9741974,116,36.093491999999998,-78.956362999999996,644,37063001604,41.5999985,52.4000015,66.5999985,75.0999985,82.5999985,91.8000031,97.0999985
